Date,County,State,FIPS,Case,Deaths
3/31/2020,Madison,Illinois,17129,16,0
3/31/2020,Marion,Illinois,17133,2,0
3/31/2020,Marshall,Illinois,17135,1,0
3/31/2020,McHenry,Illinois,17137,63,2
3/31/2020,McLean,Illinois,17141,19,2
3/31/2020,Menard,Illinois,17143,1,0
3/31/2020,Monroe,Illinois,17157,3,0
3/31/2020,Montgomery,Illinois,17161,2,0
3/31/2020,Morgan,Illinois,17165,4,1
3/31/2020,Ogle,Illinois,17167,1,0
3/31/2020,Peoria,Illinois,17163,8,0
3/31/2020,Randolph,Illinois,17177,3,0
3/31/2020,Rock Island,Illinois,17179,11,0
3/31/2020,Saline,Illinois,17189,1,0
3/31/2020,Sangamon,Illinois,17195,16,2
3/31/2020,St. Clair,Illinois,17197,43,2
3/31/2020,Stephenson,Illinois,17199,3,0
3/31/2020,Tazewell,Illinois,17201,4,0
3/31/2020,Unknown,Illinois,17203,6,0
3/31/2020,Washington,Illinois,17001,1,0
3/31/2020,Whiteside,Illinois,17005,5,1
3/31/2020,Will,Illinois,17011,228,8
3/31/2020,Williamson,Illinois,17015,1,0
3/31/2020,Winnebago,Illinois,17019,15,0
3/31/2020,Woodford,Illinois,17021,3,0
4/1/2020,Adams,Illinois,17023,2,0
4/1/2020,Bond,Illinois,17027,2,0
4/1/2020,Bureau,Illinois,17031,2,0
4/1/2020,Carroll,Illinois,17033,3,1
4/1/2020,Champaign,Illinois,17035,33,0
4/1/2020,Christian,Illinois,17037,14,0
4/1/2020,Clark,Illinois,17041,1,0
4/1/2020,Clinton,Illinois,17043,8,0
4/1/2020,Cook,Illinois,17051,5152,95
4/1/2020,Crawford,Illinois,17053,1,0
4/1/2020,Cumberland,Illinois,17055,1,0
4/1/2020,DeKalb,Illinois,17063,14,0
4/1/2020,Douglas,Illinois,17073,8,0
4/1/2020,DuPage,Illinois,17075,392,12
4/1/2020,Fayette,Illinois,17077,2,0
4/1/2020,Ford,Illinois,17085,1,0
4/1/2020,Franklin,Illinois,17089,1,0
4/1/2020,Grundy,Illinois,17091,4,0
4/1/2020,Henry,Illinois,17093,3,0
4/1/2020,Iroquois,Illinois,17095,2,0
4/1/2020,Jackson,Illinois,17099,4,0
4/1/2020,Jo Daviess,Illinois,17097,3,0
4/1/2020,Kane,Illinois,17105,142,8
4/1/2020,Kankakee,Illinois,17115,57,0
4/1/2020,Kendall,Illinois,17119,27,2
4/1/2020,Knox,Illinois,17121,1,0
4/1/2020,LaSalle,Illinois,17123,6,1
4/1/2020,Lake,Illinois,17127,477,7
4/1/2020,Livingston,Illinois,17111,5,0
4/1/2020,Macon,Illinois,17113,2,0
4/1/2020,Madison,Illinois,17129,25,0
4/1/2020,Marion,Illinois,17133,2,0
4/1/2020,Marshall,Illinois,17135,1,0
4/1/2020,Massac,Illinois,17137,1,0
4/1/2020,McHenry,Illinois,17141,69,2
4/1/2020,McLean,Illinois,17143,19,2
4/1/2020,Menard,Illinois,17157,1,0
4/1/2020,Monroe,Illinois,17161,3,0
4/1/2020,Montgomery,Illinois,17165,2,0
4/1/2020,Morgan,Illinois,17167,5,1
4/1/2020,Ogle,Illinois,17163,1,0
4/1/2020,Peoria,Illinois,17177,10,0
4/1/2020,Randolph,Illinois,17179,7,0
4/1/2020,Rock Island,Illinois,17183,17,0
4/1/2020,Saline,Illinois,17189,1,0
4/1/2020,Sangamon,Illinois,17195,17,2
4/1/2020,St. Clair,Illinois,17197,53,2
4/1/2020,Stephenson,Illinois,17199,3,0
4/1/2020,Tazewell,Illinois,17201,4,0
4/1/2020,Unknown,Illinois,17203,16,0
4/1/2020,Vermilion,Illinois,17001,1,0
4/1/2020,Washington,Illinois,17005,1,0
4/1/2020,Whiteside,Illinois,17011,5,1
4/1/2020,Will,Illinois,17015,322,9
4/1/2020,Williamson,Illinois,17019,1,0
4/1/2020,Winnebago,Illinois,17021,18,1
4/1/2020,Woodford,Illinois,17023,3,0
4/2/2020,Adams,Illinois,17027,2,0
4/2/2020,Bond,Illinois,17031,3,0
4/2/2020,Bureau,Illinois,17033,2,0
4/2/2020,Carroll,Illinois,17035,4,1
4/2/2020,Champaign,Illinois,17037,43,0
4/2/2020,Christian,Illinois,17041,15,1
4/2/2020,Clark,Illinois,17043,2,0
4/2/2020,Clinton,Illinois,17051,8,0
4/2/2020,Cook,Illinois,17053,5575,107
4/2/2020,Crawford,Illinois,17055,1,0
4/2/2020,Cumberland,Illinois,17063,1,0
4/2/2020,DeKalb,Illinois,17073,16,0
4/2/2020,Douglas,Illinois,17075,8,0
4/2/2020,DuPage,Illinois,17077,448,14
4/2/2020,Fayette,Illinois,17085,2,0
4/2/2020,Ford,Illinois,17089,1,0
4/2/2020,Franklin,Illinois,17091,1,0
4/2/2020,Grundy,Illinois,17093,5,0
4/2/2020,Henry,Illinois,17095,4,0
4/2/2020,Iroquois,Illinois,17099,2,0
4/2/2020,Jackson,Illinois,17097,6,0
4/2/2020,Jo Daviess,Illinois,17105,3,0
4/2/2020,Kane,Illinois,17107,154,8
4/2/2020,Kankakee,Illinois,17115,59,2
4/2/2020,Kendall,Illinois,17117,36,2
4/2/2020,Knox,Illinois,17119,1,0
4/2/2020,LaSalle,Illinois,17121,6,1
4/2/2020,Lake,Illinois,17123,540,7
4/2/2020,Livingston,Illinois,17127,5,0
4/2/2020,Logan,Illinois,17111,1,0
4/2/2020,Macon,Illinois,17113,2,0
4/2/2020,Macoupin,Illinois,17129,1,0
4/2/2020,Madison,Illinois,17131,29,0
4/2/2020,Marion,Illinois,17133,2,0
4/2/2020,Marshall,Illinois,17135,1,0
4/2/2020,Massac,Illinois,17137,1,0
4/2/2020,McHenry,Illinois,17139,81,3
4/2/2020,McLean,Illinois,17141,32,2
4/2/2020,Menard,Illinois,17143,1,0
4/2/2020,Mercer,Illinois,17147,1,0
4/2/2020,Monroe,Illinois,17157,4,0
4/2/2020,Montgomery,Illinois,17161,2,0
4/2/2020,Morgan,Illinois,17165,5,1
4/2/2020,Moultrie,Illinois,17167,1,0
4/2/2020,Ogle,Illinois,17163,1,0
4/2/2020,Peoria,Illinois,17177,11,0
4/2/2020,Piatt,Illinois,17179,1,0
4/2/2020,Randolph,Illinois,17183,8,0
4/2/2020,Rock Island,Illinois,17189,21,0
4/2/2020,Saline,Illinois,17195,1,0
4/2/2020,Sangamon,Illinois,17197,23,2
4/2/2020,St. Clair,Illinois,17199,55,3
4/2/2020,Stephenson,Illinois,17201,3,0
4/2/2020,Tazewell,Illinois,17203,5,0
4/2/2020,Unknown,Illinois,17001,28,0
4/2/2020,Vermilion,Illinois,17005,2,0
4/2/2020,Washington,Illinois,17011,1,0
4/2/2020,Whiteside,Illinois,17015,6,1
4/2/2020,Will,Illinois,17019,384,9
4/2/2020,Williamson,Illinois,17021,1,0
4/2/2020,Winnebago,Illinois,17023,24,1
4/2/2020,Woodford,Illinois,17027,3,0
4/3/2020,Adams,Illinois,17031,2,0
4/3/2020,Bond,Illinois,17033,3,0
4/3/2020,Bureau,Illinois,17035,2,0
4/3/2020,Carroll,Illinois,17039,4,1
4/3/2020,Champaign,Illinois,17037,51,0
4/3/2020,Christian,Illinois,17041,17,2
4/3/2020,Clark,Illinois,17043,2,0
4/3/2020,Clinton,Illinois,17049,8,0
4/3/2020,Cook,Illinois,17051,6473,141
4/3/2020,Crawford,Illinois,17053,1,0
4/3/2020,Cumberland,Illinois,17055,1,0
4/3/2020,De Witt,Illinois,17063,1,0
4/3/2020,DeKalb,Illinois,17073,16,0
4/3/2020,Douglas,Illinois,17075,9,0
4/3/2020,DuPage,Illinois,17077,500,16
4/3/2020,Effingham,Illinois,17083,1,0
4/3/2020,Fayette,Illinois,17085,2,0
4/3/2020,Ford,Illinois,17089,1,0
4/3/2020,Franklin,Illinois,17091,1,0
4/3/2020,Grundy,Illinois,17093,7,0
4/3/2020,Henry,Illinois,17095,7,0
4/3/2020,Iroquois,Illinois,17099,4,0
4/3/2020,Jackson,Illinois,17097,8,0
4/3/2020,Jersey,Illinois,17105,1,0
4/3/2020,Jo Daviess,Illinois,17107,4,0
4/3/2020,Kane,Illinois,17115,176,9
4/3/2020,Kankakee,Illinois,17117,68,3
4/3/2020,Kendall,Illinois,17119,37,2
4/3/2020,Knox,Illinois,17121,1,0
4/3/2020,LaSalle,Illinois,17123,6,1
4/3/2020,Lake,Illinois,17127,608,14
4/3/2020,Livingston,Illinois,17111,6,0
4/3/2020,Logan,Illinois,17113,1,0
4/3/2020,Macon,Illinois,17129,2,0
4/3/2020,Macoupin,Illinois,17131,1,0
4/3/2020,Madison,Illinois,17133,31,0
4/3/2020,Marion,Illinois,17135,3,0
4/3/2020,Marshall,Illinois,17137,1,0
4/3/2020,Massac,Illinois,17139,1,0
4/3/2020,McHenry,Illinois,17141,102,3
4/3/2020,McLean,Illinois,17143,35,2
4/3/2020,Menard,Illinois,17147,1,0
4/3/2020,Mercer,Illinois,17157,1,0
4/3/2020,Monroe,Illinois,17161,8,0
4/3/2020,Montgomery,Illinois,17165,2,0
4/3/2020,Morgan,Illinois,17167,5,1
4/3/2020,Moultrie,Illinois,17163,1,0
4/3/2020,Ogle,Illinois,17177,1,0
4/3/2020,Peoria,Illinois,17179,11,0
4/3/2020,Piatt,Illinois,17183,1,0
4/3/2020,Randolph,Illinois,17189,12,0
4/3/2020,Rock Island,Illinois,17195,24,0
4/3/2020,Saline,Illinois,17197,1,0
4/3/2020,Sangamon,Illinois,17199,23,2
4/3/2020,St. Clair,Illinois,17201,57,3
4/3/2020,Stephenson,Illinois,17203,3,0
4/3/2020,Tazewell,Illinois,17001,7,0
4/3/2020,Unknown,Illinois,17005,40,0
4/3/2020,Vermilion,Illinois,17011,2,0
4/3/2020,Washington,Illinois,17015,1,0
4/3/2020,Whiteside,Illinois,17019,9,1
4/3/2020,Will,Illinois,17021,455,10
4/3/2020,Williamson,Illinois,17023,2,0
4/3/2020,Winnebago,Illinois,17027,28,1
4/3/2020,Woodford,Illinois,17031,4,0
4/4/2020,Adams,Illinois,17033,3,0
4/4/2020,Bond,Illinois,17035,3,0
4/4/2020,Bureau,Illinois,17039,3,0
4/4/2020,Carroll,Illinois,17037,4,1
4/4/2020,Champaign,Illinois,17041,55,0
4/4/2020,Christian,Illinois,17043,18,3
4/4/2020,Clark,Illinois,17049,2,0
4/4/2020,Clinton,Illinois,17051,10,0
4/4/2020,Cook,Illinois,17053,7439,167
4/4/2020,Crawford,Illinois,17055,2,0
4/4/2020,Cumberland,Illinois,17063,1,0
4/4/2020,De Witt,Illinois,17073,1,0
4/4/2020,DeKalb,Illinois,17075,19,0
4/4/2020,Douglas,Illinois,17077,9,0
4/4/2020,DuPage,Illinois,17079,590,18
4/4/2020,Effingham,Illinois,17083,1,0
4/4/2020,Fayette,Illinois,17085,2,0
4/4/2020,Ford,Illinois,17089,1,0
4/4/2020,Franklin,Illinois,17091,1,0
4/4/2020,Grundy,Illinois,17093,9,0
4/4/2020,Henry,Illinois,17095,7,0
4/4/2020,Iroquois,Illinois,17099,4,0
4/4/2020,Jackson,Illinois,17097,10,1
4/4/2020,Jasper,Illinois,17103,2,0
4/4/2020,Jersey,Illinois,17105,1,0
4/4/2020,Jo Daviess,Illinois,17107,4,0
4/4/2020,Kane,Illinois,17115,207,12
4/4/2020,Kankakee,Illinois,17117,74,5
4/4/2020,Kendall,Illinois,17119,47,2
4/4/2020,Knox,Illinois,17121,1,0
4/4/2020,LaSalle,Illinois,17123,7,1
4/4/2020,Lake,Illinois,17125,689,14
4/4/2020,Lee,Illinois,17127,2,0
4/4/2020,Livingston,Illinois,17111,6,0
4/4/2020,Logan,Illinois,17113,1,0
4/4/2020,Macon,Illinois,17129,5,0
4/4/2020,Macoupin,Illinois,17131,4,0
4/4/2020,Madison,Illinois,17133,47,0
4/4/2020,Marion,Illinois,17135,3,0
4/4/2020,Marshall,Illinois,17137,1,0
4/4/2020,Mason,Illinois,17139,1,0
4/4/2020,Massac,Illinois,17141,1,0
4/4/2020,McHenry,Illinois,17143,122,3
4/4/2020,McLean,Illinois,17147,40,2
4/4/2020,Menard,Illinois,17149,1,0
4/4/2020,Mercer,Illinois,17157,1,0
4/4/2020,Monroe,Illinois,17161,9,0
4/4/2020,Montgomery,Illinois,17165,2,0
4/4/2020,Morgan,Illinois,17167,6,1
4/4/2020,Moultrie,Illinois,17163,1,0
4/4/2020,Ogle,Illinois,17177,4,0
4/4/2020,Peoria,Illinois,17179,11,0
4/4/2020,Piatt,Illinois,17183,1,0
4/4/2020,Pike,Illinois,17189,1,0
4/4/2020,Randolph,Illinois,17195,20,0
4/4/2020,Rock Island,Illinois,17197,29,0
4/4/2020,Saline,Illinois,17199,1,0
4/4/2020,Sangamon,Illinois,17201,31,2
4/4/2020,St. Clair,Illinois,17203,80,3
4/4/2020,Stephenson,Illinois,17001,3,0
4/4/2020,Tazewell,Illinois,17005,10,0
4/4/2020,Unknown,Illinois,17007,15,0
4/4/2020,Vermilion,Illinois,17011,5,0
4/4/2020,Washington,Illinois,17013,1,0
4/4/2020,Whiteside,Illinois,17015,15,1
4/4/2020,Will,Illinois,17019,606,11
4/4/2020,Williamson,Illinois,17021,3,0
4/4/2020,Winnebago,Illinois,17023,36,1
4/4/2020,Woodford,Illinois,17027,6,0
4/5/2020,Adams,Illinois,17031,3,0
4/5/2020,Bond,Illinois,17033,3,0
4/5/2020,Boone,Illinois,17035,3,0
4/5/2020,Bureau,Illinois,17039,3,0
4/5/2020,Calhoun,Illinois,17037,1,0
4/5/2020,Carroll,Illinois,17041,4,1
4/5/2020,Champaign,Illinois,17043,55,0
4/5/2020,Christian,Illinois,17049,21,3
4/5/2020,Clark,Illinois,17051,2,0
4/5/2020,Clinton,Illinois,17053,10,0
4/5/2020,Cook,Illinois,17055,8043,186
4/5/2020,Crawford,Illinois,17059,3,0
4/5/2020,Cumberland,Illinois,17063,1,0
4/5/2020,De Witt,Illinois,17073,2,0
4/5/2020,DeKalb,Illinois,17075,22,0
4/5/2020,Douglas,Illinois,17077,9,0
4/5/2020,DuPage,Illinois,17079,656,22
4/5/2020,Effingham,Illinois,17083,1,0
4/5/2020,Fayette,Illinois,17085,2,0
4/5/2020,Ford,Illinois,17089,1,0
4/5/2020,Franklin,Illinois,17091,1,0
4/5/2020,Gallatin,Illinois,17093,1,0
4/5/2020,Grundy,Illinois,17095,9,0
4/5/2020,Henry,Illinois,17099,8,0
4/5/2020,Iroquois,Illinois,17097,5,0
4/5/2020,Jackson,Illinois,17103,12,1
4/5/2020,Jasper,Illinois,17105,3,0
4/5/2020,Jersey,Illinois,17107,2,0
4/5/2020,Jo Daviess,Illinois,17115,5,0
4/5/2020,Kane,Illinois,17117,220,15
4/5/2020,Kankakee,Illinois,17119,76,6
4/5/2020,Kendall,Illinois,17121,49,2
4/5/2020,Knox,Illinois,17123,1,0
4/5/2020,LaSalle,Illinois,17125,8,1
4/5/2020,Lake,Illinois,17127,742,15
4/5/2020,Lee,Illinois,17111,2,0
4/5/2020,Livingston,Illinois,17113,7,0
4/5/2020,Logan,Illinois,17129,1,0
4/5/2020,Macon,Illinois,17131,6,0
4/5/2020,Macoupin,Illinois,17133,5,0
4/5/2020,Madison,Illinois,17135,48,0
4/5/2020,Marion,Illinois,17137,3,0
4/5/2020,Marshall,Illinois,17139,1,0
4/5/2020,Mason,Illinois,17141,1,0
4/5/2020,Massac,Illinois,17143,2,0
4/5/2020,McHenry,Illinois,17147,133,3
4/5/2020,McLean,Illinois,17149,46,2
4/5/2020,Menard,Illinois,17157,1,0
4/5/2020,Mercer,Illinois,17161,2,0
4/5/2020,Monroe,Illinois,17165,10,0
4/5/2020,Montgomery,Illinois,17167,3,1
4/5/2020,Morgan,Illinois,17163,6,1
4/5/2020,Moultrie,Illinois,17177,1,0
4/5/2020,Ogle,Illinois,17179,5,0
4/5/2020,Peoria,Illinois,17183,14,2
4/5/2020,Piatt,Illinois,17189,1,0
4/5/2020,Pike,Illinois,17195,1,0
4/5/2020,Randolph,Illinois,17197,24,0
4/5/2020,Rock Island,Illinois,17199,40,0
4/5/2020,Saline,Illinois,17201,1,0
4/5/2020,Sangamon,Illinois,17203,33,2
4/5/2020,St. Clair,Illinois,17001,86,3
4/5/2020,Stephenson,Illinois,17005,3,0
4/5/2020,Tazewell,Illinois,17007,13,0
4/5/2020,Unknown,Illinois,17011,47,0
4/5/2020,Vermilion,Illinois,17013,5,0
4/5/2020,Washington,Illinois,17015,1,0
4/5/2020,Whiteside,Illinois,17019,18,1
4/5/2020,Will,Illinois,17021,668,15
4/5/2020,Williamson,Illinois,17023,3,0
4/5/2020,Winnebago,Illinois,17027,42,1
4/5/2020,Woodford,Illinois,17031,6,0
4/6/2020,Adams,Illinois,17033,8,0
4/6/2020,Bond,Illinois,17035,3,0
4/6/2020,Boone,Illinois,17039,4,0
4/6/2020,Bureau,Illinois,17037,3,0
4/6/2020,Calhoun,Illinois,17041,1,0
4/6/2020,Carroll,Illinois,17043,4,1
4/6/2020,Champaign,Illinois,17049,62,0
4/6/2020,Christian,Illinois,17051,22,3
4/6/2020,Clark,Illinois,17053,2,0
4/6/2020,Clinton,Illinois,17055,11,0
4/6/2020,Cook,Illinois,17059,8728,209
4/6/2020,Crawford,Illinois,17063,5,0
4/6/2020,Cumberland,Illinois,17073,1,0
4/6/2020,De Witt,Illinois,17075,3,0
4/6/2020,DeKalb,Illinois,17077,22,1
4/6/2020,Douglas,Illinois,17079,10,0
4/6/2020,DuPage,Illinois,17081,715,22
4/6/2020,Effingham,Illinois,17083,1,0
4/6/2020,Fayette,Illinois,17085,3,0
4/6/2020,Ford,Illinois,17089,1,0
4/6/2020,Franklin,Illinois,17091,2,0
4/6/2020,Gallatin,Illinois,17093,1,0
4/6/2020,Grundy,Illinois,17095,9,0
4/6/2020,Henry,Illinois,17099,10,0
4/6/2020,Iroquois,Illinois,17097,6,0
4/6/2020,Jackson,Illinois,17103,16,1
4/6/2020,Jasper,Illinois,17105,4,0
4/6/2020,Jefferson,Illinois,17107,1,0
4/6/2020,Jersey,Illinois,17115,3,0
4/6/2020,Jo Daviess,Illinois,17117,6,0
4/6/2020,Kane,Illinois,17119,234,15
4/6/2020,Kankakee,Illinois,17121,90,5
4/6/2020,Kendall,Illinois,17123,55,2
4/6/2020,Knox,Illinois,17125,1,0
4/6/2020,LaSalle,Illinois,17127,11,1
4/6/2020,Lake,Illinois,17111,815,15
4/6/2020,Lee,Illinois,17113,2,0
4/6/2020,Livingston,Illinois,17129,9,0
4/6/2020,Logan,Illinois,17131,1,0
4/6/2020,Macon,Illinois,17133,9,0
4/6/2020,Macoupin,Illinois,17135,7,0
4/6/2020,Madison,Illinois,17137,52,0
4/6/2020,Marion,Illinois,17139,3,0
4/6/2020,Marshall,Illinois,17141,1,0
4/6/2020,Mason,Illinois,17143,1,0
4/6/2020,Massac,Illinois,17147,2,0
4/6/2020,McHenry,Illinois,17149,144,3
4/6/2020,McLean,Illinois,17157,46,2
4/6/2020,Menard,Illinois,17161,2,0
4/6/2020,Mercer,Illinois,17165,2,0
4/6/2020,Monroe,Illinois,17167,11,0
4/6/2020,Montgomery,Illinois,17163,2,0
4/6/2020,Morgan,Illinois,17177,7,1
4/6/2020,Moultrie,Illinois,17179,1,0
4/6/2020,Ogle,Illinois,17183,7,0
4/6/2020,Peoria,Illinois,17185,12,1
4/6/2020,Piatt,Illinois,17189,3,0
4/6/2020,Pike,Illinois,17195,1,0
4/6/2020,Randolph,Illinois,17197,27,0
4/6/2020,Rock Island,Illinois,17199,47,0
4/6/2020,Saline,Illinois,17201,1,0
4/6/2020,Sangamon,Illinois,17203,35,2
4/6/2020,St. Clair,Illinois,17001,92,3
4/6/2020,Stephenson,Illinois,17005,5,0
4/6/2020,Tazewell,Illinois,17007,14,1
4/6/2020,Unknown,Illinois,17011,62,0
4/6/2020,Vermilion,Illinois,17013,5,0
4/6/2020,Wabash,Illinois,17015,1,0
4/6/2020,Washington,Illinois,17019,2,0
4/6/2020,Whiteside,Illinois,17021,18,1
4/6/2020,Will,Illinois,17023,697,19
4/6/2020,Williamson,Illinois,17027,3,0
4/6/2020,Winnebago,Illinois,17029,49,1
4/6/2020,Woodford,Illinois,17031,6,0
4/7/2020,Adams,Illinois,17033,9,0
4/7/2020,Bond,Illinois,17035,3,0
4/7/2020,Boone,Illinois,17039,6,0
4/7/2020,Bureau,Illinois,17037,4,0
4/7/2020,Calhoun,Illinois,17041,1,0
4/7/2020,Carroll,Illinois,17043,5,1
4/7/2020,Champaign,Illinois,17049,65,1
4/7/2020,Christian,Illinois,17051,24,4
4/7/2020,Clark,Illinois,17053,4,0
4/7/2020,Clinton,Illinois,17055,11,0
4/7/2020,Coles,Illinois,17059,1,0
4/7/2020,Cook,Illinois,17063,9509,249
4/7/2020,Crawford,Illinois,17073,4,0
4/7/2020,Cumberland,Illinois,17075,1,0
4/7/2020,De Witt,Illinois,17077,2,0
4/7/2020,DeKalb,Illinois,17079,26,1
4/7/2020,Douglas,Illinois,17081,10,0
4/7/2020,DuPage,Illinois,17083,795,26
4/7/2020,Effingham,Illinois,17085,1,0
4/7/2020,Fayette,Illinois,17089,3,0
4/7/2020,Ford,Illinois,17091,5,1
4/7/2020,Franklin,Illinois,17093,2,0
4/7/2020,Gallatin,Illinois,17095,1,0
4/7/2020,Grundy,Illinois,17099,10,0
4/7/2020,Henry,Illinois,17097,13,0
4/7/2020,Iroquois,Illinois,17101,7,0
4/7/2020,Jackson,Illinois,17103,21,1
4/7/2020,Jasper,Illinois,17105,3,0
4/7/2020,Jefferson,Illinois,17107,3,0
4/7/2020,Jersey,Illinois,17115,4,0
4/7/2020,Jo Daviess,Illinois,17117,6,0
4/7/2020,Kane,Illinois,17119,255,18
4/7/2020,Kankakee,Illinois,17121,128,6
4/7/2020,Kendall,Illinois,17123,61,2
4/7/2020,Knox,Illinois,17125,1,0
4/7/2020,LaSalle,Illinois,17127,15,1
4/7/2020,Lake,Illinois,17111,925,22
4/7/2020,Lawrence,Illinois,17113,2,0
4/7/2020,Lee,Illinois,17129,3,0
4/7/2020,Livingston,Illinois,17131,10,0
4/7/2020,Logan,Illinois,17133,2,0
4/7/2020,Macon,Illinois,17135,12,0
4/7/2020,Macoupin,Illinois,17137,8,0
4/7/2020,Madison,Illinois,17139,63,1
4/7/2020,Marion,Illinois,17141,3,0
4/7/2020,Marshall,Illinois,17143,1,0
4/7/2020,Mason,Illinois,17147,3,0
4/7/2020,Massac,Illinois,17149,2,0
4/7/2020,McHenry,Illinois,17157,156,4
4/7/2020,McLean,Illinois,17159,57,2
4/7/2020,Menard,Illinois,17161,2,0
4/7/2020,Mercer,Illinois,17165,2,0
4/7/2020,Monroe,Illinois,17167,12,1
4/7/2020,Montgomery,Illinois,17173,2,0
4/7/2020,Morgan,Illinois,17163,8,1
4/7/2020,Moultrie,Illinois,17177,2,0
4/7/2020,Ogle,Illinois,17179,10,0
4/7/2020,Peoria,Illinois,17183,13,1
4/7/2020,Piatt,Illinois,17185,4,0
4/7/2020,Pike,Illinois,17189,1,0
4/7/2020,Randolph,Illinois,17195,29,0
4/7/2020,Richland,Illinois,17197,1,0
4/7/2020,Rock Island,Illinois,17199,54,1
4/7/2020,Saline,Illinois,17201,2,0
4/7/2020,Sangamon,Illinois,17203,32,2
4/7/2020,Shelby,Illinois,17001,2,0
4/7/2020,St. Clair,Illinois,17005,109,3
4/7/2020,Stephenson,Illinois,17007,6,0
4/7/2020,Tazewell,Illinois,17011,15,1
4/7/2020,Unknown,Illinois,17013,34,0
4/7/2020,Vermilion,Illinois,17015,5,0
4/7/2020,Wabash,Illinois,17019,1,0
4/7/2020,Washington,Illinois,17021,2,0
4/7/2020,Whiteside,Illinois,17023,21,1
4/7/2020,Will,Illinois,17027,840,30
4/7/2020,Williamson,Illinois,17029,8,0
4/7/2020,Winnebago,Illinois,17031,59,3
4/7/2020,Woodford,Illinois,17033,7,0
4/8/2020,Adams,Illinois,17035,9,0
4/8/2020,Bond,Illinois,17039,3,0
4/8/2020,Boone,Illinois,17037,7,1
4/8/2020,Bureau,Illinois,17041,4,0
4/8/2020,Calhoun,Illinois,17043,1,0
4/8/2020,Carroll,Illinois,17049,5,1
4/8/2020,Champaign,Illinois,17051,69,1
4/8/2020,Christian,Illinois,17053,24,4
4/8/2020,Clark,Illinois,17055,4,0
4/8/2020,Clinton,Illinois,17059,13,0
4/8/2020,Coles,Illinois,17063,2,0
4/8/2020,Cook,Illinois,17067,10520,312
4/8/2020,Crawford,Illinois,17073,4,0
4/8/2020,Cumberland,Illinois,17075,1,0
4/8/2020,De Witt,Illinois,17077,2,0
4/8/2020,DeKalb,Illinois,17079,32,1
4/8/2020,Douglas,Illinois,17081,10,0
4/8/2020,DuPage,Illinois,17083,875,30
4/8/2020,Effingham,Illinois,17085,2,0
4/8/2020,Fayette,Illinois,17089,4,0
4/8/2020,Ford,Illinois,17091,5,1
4/8/2020,Franklin,Illinois,17093,2,0
4/8/2020,Gallatin,Illinois,17095,1,0
4/8/2020,Grundy,Illinois,17099,12,0
4/8/2020,Hancock,Illinois,17097,1,0
4/8/2020,Henry,Illinois,17101,16,0
4/8/2020,Iroquois,Illinois,17103,7,0
4/8/2020,Jackson,Illinois,17105,22,1
4/8/2020,Jasper,Illinois,17107,3,0
4/8/2020,Jefferson,Illinois,17115,3,0
4/8/2020,Jersey,Illinois,17117,5,0
4/8/2020,Jo Daviess,Illinois,17119,8,0
4/8/2020,Kane,Illinois,17121,296,19
4/8/2020,Kankakee,Illinois,17123,145,6
4/8/2020,Kendall,Illinois,17125,79,2
4/8/2020,Knox,Illinois,17127,1,0
4/8/2020,LaSalle,Illinois,17111,17,1
4/8/2020,Lake,Illinois,17113,1041,23
4/8/2020,Lawrence,Illinois,17129,2,0
4/8/2020,Lee,Illinois,17131,6,0
4/8/2020,Livingston,Illinois,17133,10,0
4/8/2020,Logan,Illinois,17135,3,0
4/8/2020,Macon,Illinois,17137,13,1
4/8/2020,Macoupin,Illinois,17139,10,0
4/8/2020,Madison,Illinois,17141,82,2
4/8/2020,Marion,Illinois,17143,4,0
4/8/2020,Marshall,Illinois,17147,1,0
4/8/2020,Mason,Illinois,17149,3,0
4/8/2020,Massac,Illinois,17157,2,0
4/8/2020,McHenry,Illinois,17159,180,5
4/8/2020,McLean,Illinois,17161,65,2
4/8/2020,Menard,Illinois,17165,2,0
4/8/2020,Mercer,Illinois,17167,2,0
4/8/2020,Monroe,Illinois,17173,20,1
4/8/2020,Montgomery,Illinois,17163,4,1
4/8/2020,Morgan,Illinois,17175,8,1
4/8/2020,Moultrie,Illinois,17177,2,0
4/8/2020,Ogle,Illinois,17179,12,0
4/8/2020,Peoria,Illinois,17183,16,1
4/8/2020,Piatt,Illinois,17185,4,0
4/8/2020,Pike,Illinois,17189,1,0
4/8/2020,Randolph,Illinois,17195,31,0
4/8/2020,Richland,Illinois,17197,1,0
4/8/2020,Rock Island,Illinois,17199,67,1
4/8/2020,Saline,Illinois,17201,2,0
4/8/2020,Sangamon,Illinois,17203,33,2
4/8/2020,Shelby,Illinois,17001,3,0
4/8/2020,St. Clair,Illinois,17005,127,3
4/8/2020,Stark,Illinois,17007,1,0
4/8/2020,Stephenson,Illinois,17011,6,0
4/8/2020,Tazewell,Illinois,17013,17,2
4/8/2020,Unknown,Illinois,17015,61,0
4/8/2020,Vermilion,Illinois,17019,5,0
4/8/2020,Wabash,Illinois,17021,1,0
4/8/2020,Washington,Illinois,17023,2,0
4/8/2020,Whiteside,Illinois,17027,21,1
4/8/2020,Will,Illinois,17029,914,35
4/8/2020,Williamson,Illinois,17031,9,0
4/8/2020,Winnebago,Illinois,17033,63,3
4/8/2020,Woodford,Illinois,17035,7,0
4/9/2020,Adams,Illinois,17039,22,0
